Order Date,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
11-04-2020,Burlington,North Carolina,South,Office Supplies,Art,Pencil and Crayon Sharpener,108.752,1,0.1533,COD
11-04-2020,Lancaster,Ohio,East,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,115.12,2,-4.746,Online
11-04-2020,Lancaster,Ohio,East,Office Supplies,Storage,Sterilite Officeware Hinged File Box,92.768,2,1.4672,Online
11-04-2020,Lubbock,Texas,Central,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,142.364,3,-17.046,COD
11-04-2020,Pasadena,California,West,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",145.86,7,14.2324,Online
12-04-2020,Providence,Rhode Island,East,Office Supplies,Binders,Storex Dura Pro Binders,145.7,5,13.365,Online
12-04-2020,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 1948,160.96,4,17.982,COD
13-04-2020,Hesperia,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",456.704,6,-38.2116,Online
13-04-2020,Seattle,Washington,West,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,925.92,5,302.373,Online
13-04-2020,Seattle,Washington,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),103.28,1,2.376,Online
13-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,99.92,5,1.683,Online
14-04-2020,Toledo,Ohio,East,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",121.856,3,21.3408,Online
14-04-2020,Fayetteville,North Carolina,South,Furniture,Bookcases,Sauder Cornerstone Collection Library,210.272,8,-32.2192,Online
14-04-2020,New York City,New York,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",280.352,3,9.0882,COD
14-04-2020,Springfield,Missouri,Central,Office Supplies,Binders,Acco 3-Hole Punch,96.76,2,4.2048,Cards
14-04-2020,Toledo,Ohio,East,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,95.592,3,2.5536,Cards
14-04-2020,New York City,New York,East,Office Supplies,Binders,Avery Non-Stick Binders,110.776,3,3.5022,COD
14-04-2020,Toledo,Ohio,East,Office Supplies,Paper,Xerox 196,117.872,3,5.0286,COD
14-04-2020,Morristown,New Jersey,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,166.45,5,20.1015,Cards
15-04-2020,Los Angeles,California,West,Office Supplies,Paper,Xerox 1883,100.14,3,36.4044,Cards
15-04-2020,Henderson,Nevada,West,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",225.45,5,70.722,Cards
15-04-2020,Arlington,Virginia,South,Office Supplies,Art,Faber Castell Col-Erase Pencils,98.89,1,2.0049,Cards
15-04-2020,Miami,Florida,South,Office Supplies,Binders,VariCap6 Expandable Binder,107.57,3,-11.937,COD
15-04-2020,Houston,Texas,Central,Office Supplies,Paper,Xerox 207,97.736,4,7.2576,COD
15-04-2020,Concord,North Carolina,South,Office Supplies,Paper,Xerox 1967,114.552,3,5.4432,Online
16-04-2020,San Jose,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,128.833,1,-6.049,COD
16-04-2020,San Jose,California,West,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",235.92,4,2.0592,COD
16-04-2020,Hoover,Alabama,South,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,517.24,4,9.5448,Online
16-04-2020,Chicago,Illinois,Central,Office Supplies,Art,Newell 325,80.52,5,2.065,COD
16-04-2020,Houston,Texas,Central,Office Supplies,Binders,Satellite Sectional Post Binders,120.046,3,-44.2782,Online
16-04-2020,Houston,Texas,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",130.896,1,-4.7784,Cards
16-04-2020,Columbus,Ohio,East,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,111.71,5,-10.054,Online
16-04-2020,Hoover,Alabama,South,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,109.98,2,1.5588,Online
16-04-2020,San Francisco,California,West,Office Supplies,Appliances,Hoover Commercial SteamVac,115.74,3,12.222,COD
16-04-2020,Houston,Texas,Central,Office Supplies,Storage,Tennsco Commercial Shelving,154.544,2,-7.7292,COD
17-04-2020,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",109.312,3,5.2773,COD
17-04-2020,Chicago,Illinois,Central,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,212.136,4,-43.9056,COD
17-04-2020,Los Angeles,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",265.352,3,-19.1058,Online
17-04-2020,Los Angeles,California,West,Technology,Accessories,Logitech Wireless Touch Keyboard K400,290.89,11,46.7313,Online
17-04-2020,Louisville,Colorado,West,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2579.985,5,-3399.98,COD
17-04-2020,Los Angeles,California,West,Office Supplies,Fasteners,Stockwell Push Pins,114.9,5,3.597,Online
17-04-2020,Louisville,Colorado,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,100.964,6,-6.5736,Online
17-04-2020,Los Angeles,California,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",130.14,3,13.5072,Cards
17-04-2020,Louisville,Colorado,West,Office Supplies,Paper,Xerox 225,131.736,4,7.2576,Cards
17-04-2020,Louisville,Colorado,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,138.594,2,-15.8356,Cards
17-04-2020,Louisville,Colorado,West,Office Supplies,Binders,Insertable Tab Post Binder Dividers,127.03,5,-9.223,Cards
17-04-2020,Los Angeles,California,West,Office Supplies,Labels,Avery 517,114.38,2,3.4686,COD
17-04-2020,Los Angeles,California,West,Office Supplies,Labels,Avery 474,159.04,8,11.2896,Cards
20-04-2020,Cleveland,Ohio,East,Technology,Phones,Avaya 5410 Digital phone,152.382,3,-24.4764,Online
20-04-2020,Detroit,Michigan,Central,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,195.86,7,70.4928,Online
20-04-2020,Chicago,Illinois,Central,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,344.058,3,-18.1176,Cards
20-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,348.704,1,33.2704,COD
20-04-2020,Cleveland,Ohio,East,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,874.544,4,-21.2136,Cards
20-04-2020,Chicago,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",120.56,5,-6.188,Online
20-04-2020,Chicago,Illinois,Central,Office Supplies,Art,Lumber Crayons,93.76,2,3.546,COD
20-04-2020,Cleveland,Ohio,East,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",89.7,5,-6.38,COD
20-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",133.336,3,5.7753,Cards
20-04-2020,Detroit,Michigan,Central,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,128.56,4,18.28,COD
20-04-2020,Chicago,Illinois,Central,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,136.4,2,-52.17,Cards
20-04-2020,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",137.408,3,9.5418,COD
20-04-2020,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Computer Room Manger, 14""",149.968,2,10.3936,COD
21-04-2020,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",114.264,4,-243.16,Online
21-04-2020,Seattle,Washington,West,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,185.6,3,34.146,Cards
21-04-2020,Baltimore,Maryland,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",938.82,9,227.205,Cards
21-04-2020,Seattle,Washington,West,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",118.54,1,3.462,COD
21-04-2020,Houston,Texas,Central,Office Supplies,Paper,Xerox 230,91.736,4,7.2576,Cards
21-04-2020,Houston,Texas,Central,Office Supplies,Binders,Avery Non-Stick Binders,119.694,3,-4.7145,COD
21-04-2020,Houston,Texas,Central,Office Supplies,Binders,UniKeep View Case Binders,99.934,3,-4.9878,Online
21-04-2020,Houston,Texas,Central,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,116.976,3,8.3958,Online
22-04-2020,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",265.352,3,0,COD
22-04-2020,Columbus,Georgia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,689.06,3,87.7578,Online
22-04-2020,San Francisco,California,West,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",109.28,2,6.2152,Cards
23-04-2020,Clarksville,Tennessee,South,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,109.952,3,-11.6928,Online
23-04-2020,Pasadena,California,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",112.36,7,26.544,COD
23-04-2020,Pasadena,California,West,Office Supplies,Binders,GBC Durable Plastic Covers,113.88,6,30.186,COD
23-04-2020,New York City,New York,East,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",139.71,7,36.813,COD
23-04-2020,New York City,New York,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,163.94,2,35.3626,Online
23-04-2020,Lawrence,Indiana,Central,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",178.34,6,55.9224,COD
23-04-2020,Clarksville,Tennessee,South,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,415.136,4,-14.5176,Online
23-04-2020,Columbus,Ohio,East,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,107.76,5,-7.84,Cards
23-04-2020,Columbus,Ohio,East,Office Supplies,Paper,Xerox 195,112.344,1,1.8704,Cards
23-04-2020,Clarksville,Tennessee,South,Office Supplies,Labels,Avery 496,97,1,1.05,Cards
23-04-2020,Greeley,Colorado,West,Office Supplies,Envelopes,Staple envelope,131.688,2,7.008,COD
23-04-2020,Greeley,Colorado,West,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",114.664,3,3.3534,Online
23-04-2020,Pasadena,California,West,Furniture,Furnishings,Eldon 500 Class Desk Accessories,149.14,2,7.9662,Cards
23-04-2020,Clarksville,Tennessee,South,Technology,Accessories,Maxell 4.7GB DVD-R,132.408,2,11.9196,COD
23-04-2020,New York City,New York,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,150.9,5,15.372,Online
24-04-2020,Providence,Rhode Island,East,Technology,Accessories,V7 USB Numeric Keypad,100.98,2,4.8986,Online
24-04-2020,Chicago,Illinois,Central,Office Supplies,Storage,Safco Industrial Wire Shelving System,121.784,1,-18.196,Cards
24-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",139.28,2,12.41,Online
24-04-2020,Jacksonville,Florida,South,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,147.568,2,-21.294,Cards
24-04-2020,Mesa,Arizona,West,Technology,Phones,AT&T 841000 Phone,601,10,34.5,COD
24-04-2020,Santa Barbara,California,West,Office Supplies,Fasteners,Colored Push Pins,81.81,1,0.6516,COD
24-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,92.188,2,-0.99,Online
24-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,110.518,2,-5.7638,Online
24-04-2020,Chicago,Illinois,Central,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",104.43,5,-18.2525,COD
25-04-2020,San Francisco,California,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,133.97,3,22.6737,Cards
25-04-2020,Los Angeles,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",367.981,7,28.4102,Online
25-04-2020,Chandler,Arizona,West,Office Supplies,Art,Newell 318,85.896,4,0.6672,Cards
25-04-2020,Los Angeles,California,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",104.904,2,4.5188,COD
25-04-2020,Nashville,Tennessee,South,Office Supplies,Art,Newell 312,116.048,9,5.256,COD
25-04-2020,Los Angeles,California,West,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",136.05,3,8.763,COD
25-04-2020,Los Angeles,California,West,Office Supplies,Binders,Surelock Post Binders,164.344,3,27.504,COD
25-04-2020,Nashville,Tennessee,South,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,174.92,5,6.792,Cards
26-04-2020,Fort Worth,Texas,Central,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",87.988,1,-1.4413,Cards
26-04-2020,Seattle,Washington,West,Office Supplies,Paper,Strathmore Photo Mount Cards,122.34,3,9.3564,COD
26-04-2020,Seattle,Washington,West,Office Supplies,Labels,Avery 478,125.28,8,19.2472,COD
27-04-2020,Seattle,Washington,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,152.58,7,39.0824,COD
27-04-2020,Los Angeles,California,West,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",169.92,4,33.4584,Cards
27-04-2020,Fort Worth,Texas,Central,Furniture,Bookcases,Sauder Barrister Bookcases,269.2656,4,-42.1096,COD
27-04-2020,Los Angeles,California,West,Office Supplies,Art,Newell Chalk Holder,87.39,3,5.6994,Online
27-04-2020,Fort Worth,Texas,Central,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",171.12,4,11.592,Online
27-04-2020,Los Angeles,California,West,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,148.3,2,12.298,COD
28-04-2020,Kissimmee,Florida,South,Technology,Phones,Samsung Galaxy S4 Mini,773.984,2,84.5982,Online
28-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Sterilite Officeware Hinged File Box,117.384,1,0.7336,COD
28-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 341,133.848,2,0.7704,Online
28-04-2020,Wilmington,North Carolina,South,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,116.08,3,5.265,Online
29-04-2020,Dublin,Ohio,East,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1088.35,5,-69.89,Online
29-04-2020,Orange,New Jersey,East,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,106.91,1,2.4059,COD
30-04-2020,New York City,New York,East,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",109.96,4,28.332,Online
30-04-2020,San Francisco,California,West,Office Supplies,Paper,Xerox 1919,175.96,4,80.3404,Online
30-04-2020,Sanford,Florida,South,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,256.704,6,-8.2764,COD
30-04-2020,Philadelphia,Pennsylvania,East,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,719.58,5,-158.102,Online
30-04-2020,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC VeloBind Cover Sets,108.896,3,-9.264,COD
30-04-2020,Boynton Beach,Florida,South,Office Supplies,Art,Staples in misc. colors,108.528,3,4.8525,Online
30-04-2020,Boynton Beach,Florida,South,Office Supplies,Labels,Avery 474,119.608,2,1.6704,Online
30-04-2020,Los Angeles,California,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,116.24,5,7.553,Online
30-04-2020,Manchester,Connecticut,East,Office Supplies,Labels,Avery 5,94.76,2,2.8224,Online
30-04-2020,Los Angeles,California,West,Office Supplies,Art,Faber Castell Col-Erase Pencils,117.78,2,4.0098,COD
30-04-2020,San Francisco,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",94.56,4,14.9744,Online
30-04-2020,Pompano Beach,Florida,South,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,124.376,3,0.7425,COD
30-04-2020,Pompano Beach,Florida,South,Furniture,Furnishings,3M Hangers With Command Adhesive,103.68,8,6.216,COD
30-04-2020,Columbus,Ohio,East,Office Supplies,Paper,Xerox 222,119.368,2,3.6288,Online
30-04-2020,Sanford,Florida,South,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",126.842,3,-3.5508,Online
30-04-2020,Boynton Beach,Florida,South,Office Supplies,Labels,Avery 499,119.952,3,3.8844,COD
30-04-2020,Danville,Illinois,Central,Office Supplies,Binders,GBC Linen Binding Covers,123.372,7,-69.3952,Online
30-04-2020,San Francisco,California,West,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",151.96,2,21.4368,Online
01-05-2020,Coral Springs,Florida,South,Office Supplies,Labels,Avery 492,215.608,2,1.4976,Online
01-05-2020,Coral Springs,Florida,South,Furniture,Bookcases,Bush Somerset Collection Bookcase,335.352,3,-15.7176,Online
01-05-2020,Jacksonville,Florida,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,952.262,4,-458.1468,COD
01-05-2020,Texarkana,Arkansas,South,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",997.9,5,18.093,Online
01-05-2020,Jacksonville,Florida,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2821.92,5,0,COD
01-05-2020,Jacksonville,Florida,South,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,92.328,2,0.416,COD
02-05-2020,Westfield,New Jersey,East,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,159.93,3,12.993,COD
02-05-2020,Los Angeles,California,West,Technology,Accessories,Logitech MX Performance Wireless Mouse,193.56,4,59.0372,Cards
02-05-2020,Los Angeles,California,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",95.7,5,7.065,Online
02-05-2020,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",142.4,5,15.824,Online
02-05-2020,Los Angeles,California,West,Office Supplies,Art,Newell 34,146.52,3,15.4752,Cards
03-05-2020,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis 36 x 72 Conference Tables,394.47,5,-112.041,COD
03-05-2020,Los Angeles,California,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,790.44,8,45.8064,Cards
03-05-2020,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Advantus Plastic Paper Clips,121,2,2.8,COD
03-05-2020,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,112.388,4,-17.592,COD
03-05-2020,San Francisco,California,West,Office Supplies,Art,Newell 350,149.96,7,6.6584,COD
03-05-2020,San Francisco,California,West,Office Supplies,Paper,Xerox 2,143.92,4,12.4416,Online
03-05-2020,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",149.448,2,7.3008,COD
03-05-2020,Los Angeles,California,West,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",150.52,2,19.4656,Cards
03-05-2020,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",155.2,5,-44.94,Online
